order_status,MAX_FREIGHT,MAX_PRICE,MAX_PAYMENT,MIN_FREIGHT,MIN_PRICE,MIN_PAYMENT,MEDIAN_PRICE,MEDIAN_FREIGHT,MEDIAN_PAYMENT,AVG_FREIGHT,AVG_PRICE,AVG_PAYMENT,ORDER_PURCHASE_YEAR,ORDER_PURCHASE_MONTH,ORDER_PURCHASE_DAY,ORDER_PURCHASE_WEEKDAY,ORDER_PURCHASE_HOUR
delivered,6180.00,74990.00,43383.00,1185.00,2370.00,7246.00,38680.000000,3682.500000,25314.500000,3149.800000,23447.800000,19443.600000,2017,1,18,Wednseday,17
delivered,6693.00,7999.00,56166.00,1823.00,1290.00,14991.00,4644.500000,4258.000000,35578.500000,4258.000000,4644.500000,35578.500000,2017,1,18,Wednseday,20
delivered,3944.00,22904.00,6133.00,3944.00,22904.00,6133.00,22904.000000,3944.000000,6133.000000,3944.000000,22904.000000,6133.000000,2017,1,23,Monday,0
delivered,4133.00,4990.00,8673.00,4133.00,4990.00,8673.00,4990.000000,4133.000000,8673.000000,4133.000000,4990.000000,8673.000000,2017,1,23,Monday,2
delivered,2307.00,20990.00,19360.00,1591.00,6990.00,4530.00,13990.000000,1949.000000,11945.000000,1840.000000,12653.330000,11863.330000,2017,1,23,Monday,7
delivered,1279.00,1699.00,38768.00,1279.00,1699.00,38768.00,1699.000000,1279.000000,38768.000000,1279.000000,1699.000000,38768.000000,2017,1,23,Monday,8
delivered,3946.00,16990.00,26484.00,1538.00,3967.00,2643.00,10478.500000,2742.000000,14563.500000,2368.500000,11039.250000,9856.750000,2017,1,23,Monday,13
delivered,2312.00,11990.00,5956.00,1510.00,3590.00,3237.00,7790.000000,1911.000000,4596.500000,1911.000000,7790.000000,4596.500000,2017,1,23,Monday,16
delivered,7175.00,21999.00,14668.00,1866.00,7999.00,3684.00,14999.000000,4520.500000,9176.000000,4520.500000,14999.000000,9176.000000,2017,1,23,Monday,19
shipped,1523.00,1590.00,23786.00,1523.00,1590.00,23786.00,1590.000000,1523.000000,23786.000000,1523.000000,1590.000000,23786.000000,2017,1,23,Monday,22
delivered,1510.00,2990.00,22202.00,1510.00,2990.00,22202.00,2990.000000,1510.000000,22202.000000,1510.000000,2990.000000,22202.000000,2017,1,24,Tuesday,0
delivered,861.00,24900.00,17323.00,861.00,24900.00,17323.00,24900.000000,861.000000,17323.000000,861.000000,24900.000000,17323.000000,2017,1,24,Tuesday,7
delivered,1988.00,13000.00,52448.00,1364.00,7390.00,8927.00,10195.000000,1676.000000,30687.500000,1663.670000,10093.330000,25072.000000,2017,1,24,Tuesday,11
delivered,1857.00,13800.00,8977.00,1321.00,5990.00,1121.00,9895.000000,1589.000000,5049.000000,1503.000000,10726.670000,4455.670000,2017,1,24,Tuesday,14
delivered,9128.00,53900.00,8858.00,1150.00,12700.00,2771.00,33300.000000,5139.000000,5814.500000,5009.670000,26863.330000,5536.000000,2017,1,24,Tuesday,17
processing,2108.00,8499.00,16739.00,2108.00,8499.00,16739.00,8499.000000,2108.000000,16739.000000,2108.000000,8499.000000,16739.000000,2017,1,24,Tuesday,21
delivered,6569.00,19499.00,10443.00,2080.00,4490.00,4229.00,11994.500000,4324.500000,7336.000000,4880.000000,11963.000000,7982.670000,2017,1,25,Wednseday,0
delivered,830.00,1980.00,29664.00,830.00,1980.00,29664.00,1980.000000,830.000000,29664.000000,830.000000,1980.000000,29664.000000,2017,1,25,Wednseday,5
delivered,8379.00,22800.00,14969.00,1510.00,2348.00,2368.00,12574.000000,4944.500000,8668.500000,4157.330000,11016.000000,9190.670000,2017,1,25,Wednseday,9
shipped,2319.00,4990.00,10877.00,1953.00,4790.00,8423.00,4890.000000,2136.000000,9650.000000,2136.000000,4890.000000,9650.000000,2017,1,25,Wednseday,9
delivered,1475.00,9990.00,12990.00,0.00,2790.00,2677.00,6390.000000,737.500000,7833.500000,1006.750000,7265.000000,7912.250000,2017,1,25,Wednseday,12
delivered,2951.00,78900.00,21377.00,787.00,2999.00,3233.00,40949.500000,1869.000000,12305.000000,1696.170000,20316.330000,14149.500000,2017,1,25,Wednseday,15
processing,1190.00,5699.00,10532.00,1190.00,5699.00,10532.00,5699.000000,1190.000000,10532.000000,1190.000000,5699.000000,10532.000000,2017,1,25,Wednseday,19
delivered,1844.00,19300.00,71127.00,899.00,3999.00,11803.00,11649.500000,1371.500000,41465.000000,1470.500000,9094.830000,23682.670000,2017,1,25,Wednseday,22
delivered,2926.00,18590.00,9075.00,1410.00,1895.00,101.00,10242.500000,2168.000000,4588.000000,1982.500000,7928.830000,5188.500000,2017,1,26,Thursday,10
delivered,2879.00,20000.00,62268.00,3.00,1499.00,2777.00,10749.500000,1441.000000,32522.500000,1671.000000,6831.220000,17517.440000,2017,1,26,Thursday,13
delivered,6474.00,62900.00,24143.00,1408.00,2990.00,5500.00,32945.000000,3941.000000,14821.500000,3273.000000,29130.000000,15466.000000,2017,1,26,Thursday,20
delivered,2064.00,59965.00,13865.00,1340.00,5390.00,2550.00,32677.500000,1702.000000,8207.500000,1777.830000,22639.330000,7286.670000,2017,1,26,Thursday,23
delivered,1934.00,5250.00,24362.00,739.00,1399.00,9088.00,3324.500000,1336.500000,16725.000000,1336.500000,3324.500000,16725.000000,2017,1,27,Friday,0
delivered,2140.00,13000.00,7939.00,2140.00,13000.00,7939.00,13000.000000,2140.000000,7939.000000,2140.000000,13000.000000,7939.000000,2017,1,27,Friday,1
delivered,1353.00,9990.00,6990.00,1353.00,9990.00,6990.00,9990.000000,1353.000000,6990.000000,1353.000000,9990.000000,6990.000000,2017,1,27,Friday,5
delivered,1530.00,7800.00,15093.00,934.00,3450.00,4167.00,5625.000000,1232.000000,9630.000000,1282.000000,5935.000000,9709.000000,2017,1,27,Friday,11
unavailable,1982.00,8290.00,47596.00,1982.00,8290.00,47596.00,8290.000000,1982.000000,47596.000000,1982.000000,8290.000000,47596.000000,2017,1,27,Friday,13
shipped,1877.00,12727.00,7275.00,1877.00,12727.00,7275.00,12727.000000,1877.000000,7275.000000,1877.000000,12727.000000,7275.000000,2017,1,27,Friday,15
delivered,2689.00,13500.00,14986.00,753.00,3825.00,4579.00,8662.500000,1721.000000,9782.500000,1669.750000,8303.750000,11119.500000,2017,1,27,Friday,18
delivered,3343.00,7880.00,6353.00,1843.00,2250.00,2243.00,5065.000000,2593.000000,4298.000000,2593.000000,5065.000000,4298.000000,2017,1,27,Friday,21
delivered,1584.00,6990.00,33598.00,934.00,1399.00,3577.00,4194.500000,1259.000000,18587.500000,1294.000000,4019.500000,12254.000000,2017,1,27,Friday,22
delivered,1377.00,6090.00,12483.00,1377.00,6090.00,12483.00,6090.000000,1377.000000,12483.000000,1377.000000,6090.000000,12483.000000,2017,1,28,Saturday,9
delivered,778.00,3290.00,13377.00,778.00,3290.00,13377.00,3290.000000,778.000000,13377.000000,778.000000,3290.000000,13377.000000,2017,1,28,Saturday,16
delivered,2800.00,9099.00,16655.00,765.00,5600.00,2348.00,7349.500000,1782.500000,9501.500000,1495.670000,7133.000000,9725.330000,2017,1,28,Saturday,19
delivered,1923.00,15490.00,42847.00,1410.00,1299.00,11835.00,8394.500000,1666.500000,27341.000000,1614.330000,6699.670000,22643.670000,2017,1,28,Saturday,20
delivered,1939.00,2850.00,30916.00,1410.00,2399.00,9671.00,2624.500000,1674.500000,20293.500000,1674.500000,2624.500000,20293.500000,2017,1,21,Saturday,15
delivered,2980.00,19990.00,34049.00,1760.00,3499.00,5859.00,11744.500000,2370.000000,19954.000000,2370.000000,11744.500000,19954.000000,2017,1,21,Saturday,19
delivered,1452.00,2990.00,6400.00,1452.00,2990.00,6400.00,2990.000000,1452.000000,6400.000000,1452.000000,2990.000000,6400.000000,2017,1,22,Sunday,12
delivered,1538.00,12299.00,19193.00,774.00,5500.00,6010.00,8899.500000,1156.000000,12601.500000,1264.000000,8397.250000,13480.750000,2017,1,22,Sunday,13
delivered,3602.00,9999.00,39173.00,1530.00,1489.00,4522.00,5744.000000,2566.000000,21847.500000,2126.800000,5893.400000,28217.400000,2017,1,22,Sunday,17
delivered,1774.00,21300.00,5596.00,1344.00,4900.00,2768.00,13100.000000,1559.000000,4182.000000,1559.000000,13100.000000,4182.000000,2017,1,22,Sunday,20
shipped,829.00,3599.00,13508.00,829.00,3599.00,13508.00,3599.000000,829.000000,13508.000000,829.000000,3599.000000,13508.000000,2017,1,23,Monday,0
processing,1778.00,14900.00,16227.00,1778.00,14900.00,16227.00,14900.000000,1778.000000,16227.000000,1778.000000,14900.000000,16227.000000,2017,1,23,Monday,2
delivered,2095.00,45000.00,29867.00,2095.00,45000.00,29867.00,45000.000000,2095.000000,29867.000000,2095.000000,45000.000000,29867.000000,2017,1,23,Monday,10
delivered,2526.00,5990.00,18747.00,1515.00,5700.00,2423.00,5845.000000,2020.500000,10585.000000,2020.500000,5845.000000,10585.000000,2017,1,23,Monday,11
delivered,3015.00,15900.00,34109.00,739.00,1190.00,2738.00,8545.000000,1877.000000,18423.500000,1615.750000,9146.250000,14121.750000,2017,1,23,Monday,18
delivered,4192.00,14990.00,42520.00,1096.00,1899.00,2551.00,8444.500000,2644.000000,22535.500000,2043.200000,7121.800000,11554.800000,2017,1,23,Monday,22
delivered,1679.00,1490.00,10980.00,1679.00,1490.00,10980.00,1490.000000,1679.000000,10980.000000,1679.000000,1490.000000,10980.000000,2017,1,24,Tuesday,8
delivered,1932.00,7699.00,16285.00,1096.00,2990.00,3400.00,5344.500000,1514.000000,9842.500000,1528.000000,5492.250000,9163.000000,2017,1,24,Tuesday,9
delivered,2047.00,79900.00,15876.00,2047.00,79900.00,15876.00,79900.000000,2047.000000,15876.000000,2047.000000,79900.000000,15876.000000,2017,1,24,Tuesday,13
delivered,1518.00,5990.00,25622.00,778.00,2590.00,23879.00,4290.000000,1148.000000,24750.500000,1148.000000,4290.000000,24750.500000,2017,1,24,Tuesday,16
unavailable,924.00,1449.00,6400.00,924.00,1449.00,6400.00,1449.000000,924.000000,6400.000000,924.000000,1449.000000,6400.000000,2017,1,25,Wednseday,1
delivered,6067.00,86990.00,22263.00,6067.00,86990.00,22263.00,86990.000000,6067.000000,22263.000000,6067.000000,86990.000000,22263.000000,2017,1,25,Wednseday,6
delivered,3790.00,7990.00,34102.00,739.00,690.00,4525.00,4340.000000,2264.500000,19313.500000,2022.250000,4887.500000,19650.250000,2017,1,25,Wednseday,11
delivered,2795.00,38000.00,22611.00,1316.00,6990.00,8505.00,22495.000000,2055.500000,15558.000000,1949.250000,19022.500000,14167.250000,2017,1,25,Wednseday,18
delivered,2807.00,24990.00,56916.00,254.00,3499.00,4614.00,14244.500000,1530.500000,30765.000000,1836.000000,15796.330000,22335.000000,2017,1,26,Thursday,9
delivered,2126.00,57800.00,8462.00,1743.00,9487.00,6652.00,33643.500000,1934.500000,7557.000000,1934.500000,33643.500000,7557.000000,2017,1,26,Thursday,12
delivered,8415.00,37000.00,39289.00,1185.00,3590.00,3713.00,20295.000000,4800.000000,21501.000000,2397.700000,11719.600000,12084.800000,2017,1,26,Thursday,16
invoiced,1705.00,16900.00,2110.00,1705.00,16900.00,2110.00,16900.000000,1705.000000,2110.000000,1705.000000,16900.000000,2110.000000,2017,1,26,Thursday,16
unavailable,3816.00,19200.00,10606.00,3816.00,19200.00,10606.00,19200.000000,3816.000000,10606.000000,3816.000000,19200.000000,10606.000000,2017,1,26,Thursday,16
invoiced,1173.00,2950.00,13198.00,1173.00,2950.00,13198.00,2950.000000,1173.000000,13198.000000,1173.000000,2950.000000,13198.000000,2017,1,26,Thursday,22
canceled,5085.00,2849.00,8827.00,5085.00,2849.00,8827.00,2849.000000,5085.000000,8827.000000,5085.000000,2849.000000,8827.000000,2017,1,26,Thursday,23
delivered,6921.00,24990.00,44564.00,1362.00,1690.00,1672.00,13340.000000,4141.500000,23118.000000,2657.400000,9584.800000,14471.000000,2017,1,27,Friday,10
delivered,3187.00,17000.00,24431.00,840.00,2799.00,3422.00,9899.500000,2013.500000,13926.500000,2199.670000,10074.000000,13756.330000,2017,1,27,Friday,14
delivered,2316.00,8291.00,5773.00,2316.00,8291.00,5773.00,8291.000000,2316.000000,5773.000000,2316.000000,8291.000000,5773.000000,2017,1,28,Saturday,12
delivered,3416.00,11499.00,147895.00,1274.00,4290.00,6000.00,7894.500000,2345.000000,76947.500000,1780.200000,7833.800000,41626.800000,2017,1,28,Saturday,23
delivered,1774.00,8900.00,9074.00,1733.00,6990.00,8084.00,7945.000000,1753.500000,8579.000000,1753.500000,7945.000000,8579.000000,2017,1,29,Sunday,10
delivered,2311.00,9500.00,37369.00,1577.00,6890.00,6101.00,8195.000000,1944.000000,21735.000000,1944.000000,8195.000000,21735.000000,2017,1,29,Sunday,13
delivered,2328.00,9999.00,24481.00,1298.00,4499.00,3000.00,7249.000000,1813.000000,13740.500000,1813.000000,7249.000000,13740.500000,2017,1,29,Sunday,17
delivered,4565.00,16999.00,7192.00,4565.00,16999.00,7192.00,16999.000000,4565.000000,7192.000000,4565.000000,16999.000000,7192.000000,2017,1,30,Monday,8
unavailable,4262.00,23400.00,33080.00,4262.00,23400.00,33080.00,23400.000000,4262.000000,33080.000000,4262.000000,23400.000000,33080.000000,2017,1,30,Monday,10
delivered,2974.00,110699.00,25590.00,1439.00,1099.00,4233.00,55899.000000,2206.500000,14911.500000,2019.600000,34837.400000,13495.600000,2017,1,30,Monday,11
delivered,2547.00,27785.00,25985.00,1185.00,499.00,1268.00,14142.000000,1866.000000,13626.500000,1803.600000,12750.800000,10675.800000,2017,1,30,Monday,15
unavailable,971.00,11385.00,10941.00,971.00,11385.00,10941.00,11385.000000,971.000000,10941.000000,971.000000,11385.000000,10941.000000,2017,1,30,Monday,15
processing,1963.00,9490.00,17346.00,1963.00,9490.00,17346.00,9490.000000,1963.000000,17346.000000,1963.000000,9490.000000,17346.000000,2017,1,18,Wednseday,20
delivered,2485.00,7699.00,31911.00,1561.00,6499.00,6514.00,7099.000000,2023.000000,19212.500000,2023.000000,7099.000000,19212.500000,2017,1,18,Wednseday,23
delivered,1611.00,4590.00,6086.00,1611.00,4590.00,6086.00,4590.000000,1611.000000,6086.000000,1611.000000,4590.000000,6086.000000,2017,1,19,Thursday,0
delivered,1812.00,12500.00,22123.00,396.00,4900.00,12005.00,8700.000000,1104.000000,17064.000000,915.000000,8666.670000,17172.670000,2017,1,19,Thursday,15
delivered,990.00,10990.00,18358.00,872.00,4990.00,13952.00,7990.000000,931.000000,16155.000000,931.000000,7990.000000,16155.000000,2017,1,19,Thursday,21
delivered,2329.00,19499.00,15451.00,1279.00,1500.00,7004.00,10499.500000,1804.000000,11227.500000,1804.000000,10499.500000,11227.500000,2017,1,19,Thursday,22
delivered,4768.00,46000.00,261.00,821.00,16999.00,142.00,31499.500000,2794.500000,201.500000,2794.500000,31499.500000,201.500000,2017,1,20,Friday,0
unavailable,1279.00,1500.00,2808.00,1279.00,1500.00,2808.00,1500.000000,1279.000000,2808.000000,1279.000000,1500.000000,2808.000000,2017,1,20,Friday,10
delivered,1253.00,8200.00,9663.00,1253.00,8200.00,9663.00,8200.000000,1253.000000,9663.000000,1253.000000,8200.000000,9663.000000,2017,1,20,Friday,13
delivered,6792.00,4990.00,16837.00,910.00,3999.00,4406.00,4494.500000,3851.000000,10621.500000,3851.000000,4494.500000,10621.500000,2017,1,20,Friday,16
delivered,3031.00,36900.00,16742.00,834.00,7299.00,6444.00,22099.500000,1932.500000,11593.000000,2080.600000,14999.800000,9925.200000,2017,1,20,Friday,19
delivered,2152.00,2299.00,3001.00,2152.00,2299.00,3001.00,2299.000000,2152.000000,3001.000000,2152.000000,2299.000000,3001.000000,2017,1,20,Friday,20
delivered,1514.00,8800.00,9158.00,1374.00,5530.00,6601.00,7165.000000,1444.000000,7879.500000,1444.000000,7165.000000,7879.500000,2017,1,20,Friday,22
delivered,1800.00,8980.00,72684.00,894.00,1550.00,26985.00,5265.000000,1347.000000,49834.500000,1293.000000,6306.670000,43459.330000,2017,1,21,Saturday,14
delivered,2138.00,49999.00,19400.00,1830.00,5990.00,11169.00,27994.500000,1984.000000,15284.500000,1953.670000,22626.330000,15994.330000,2017,1,21,Saturday,17
delivered,3444.00,39900.00,62310.00,848.00,4500.00,5036.00,22200.000000,2146.000000,33673.000000,1907.000000,16630.000000,24398.000000,2017,1,21,Saturday,18
delivered,2678.00,1755.00,7811.00,2678.00,1755.00,7811.00,1755.000000,2678.000000,7811.000000,2678.000000,1755.000000,7811.000000,2017,1,21,Saturday,20
delivered,3432.00,7550.00,9932.00,739.00,2899.00,8585.00,5224.500000,2085.500000,9258.500000,1899.670000,5979.670000,9316.000000,2017,1,21,Saturday,21
delivered,1872.00,11990.00,8622.00,1872.00,11990.00,8622.00,11990.000000,1872.000000,8622.000000,1872.000000,11990.000000,8622.000000,2017,1,21,Saturday,22
delivered,1347.00,9265.00,16381.00,1299.00,1890.00,6557.00,5577.500000,1323.000000,11469.000000,1323.000000,5577.500000,11469.000000,2017,1,22,Sunday,16
delivered,1385.00,6990.00,8298.00,1308.00,6990.00,7298.00,6990.000000,1346.500000,7798.000000,1346.500000,6990.000000,7798.000000,2017,1,22,Sunday,22
delivered,1639.00,10190.00,5688.00,1634.00,8990.00,2000.00,9590.000000,1636.500000,3844.000000,1636.500000,9590.000000,3844.000000,2017,1,22,Sunday,23
delivered,1706.00,6999.00,9229.00,1706.00,6999.00,9229.00,6999.000000,1706.000000,9229.000000,1706.000000,6999.000000,9229.000000,2017,1,23,Monday,1
delivered,3088.00,20999.00,2635.00,3088.00,20999.00,2635.00,20999.000000,3088.000000,2635.000000,3088.000000,20999.000000,2635.000000,2017,1,23,Monday,14
delivered,1760.00,29900.00,33751.00,1418.00,3889.00,552.00,16894.500000,1589.000000,17151.500000,1625.750000,14967.250000,12222.250000,2017,1,23,Monday,20
delivered,2750.00,12499.00,17264.00,2263.00,2799.00,4009.00,7649.000000,2506.500000,10636.500000,2566.330000,7732.670000,8509.670000,2017,1,23,Monday,21
delivered,1784.00,8490.00,308.00,1784.00,8490.00,308.00,8490.000000,1784.000000,308.000000,1784.000000,8490.000000,308.000000,2017,1,23,Monday,23
delivered,2650.00,53990.00,12769.00,1762.00,5299.00,9934.00,29644.500000,2206.000000,11351.500000,2133.330000,24088.670000,11104.000000,2017,1,24,Tuesday,12
invoiced,1800.00,20500.00,15724.00,1800.00,20500.00,15724.00,20500.000000,1800.000000,15724.000000,1800.000000,20500.000000,15724.000000,2017,1,24,Tuesday,13
delivered,4872.00,19500.00,75683.00,990.00,9300.00,5393.00,14400.000000,2931.000000,40538.000000,2446.670000,14430.000000,30565.670000,2017,1,24,Tuesday,15
delivered,9451.00,27900.00,42570.00,1523.00,3990.00,7007.00,15945.000000,5487.000000,24788.500000,4394.670000,12463.330000,23019.670000,2017,1,24,Tuesday,18
delivered,1760.00,3890.00,13416.00,1760.00,3890.00,13416.00,3890.000000,1760.000000,13416.000000,1760.000000,3890.000000,13416.000000,2017,1,24,Tuesday,19
delivered,2883.00,199990.00,17144.00,1660.00,4990.00,3829.00,102490.000000,2271.500000,10486.500000,2392.250000,59467.500000,7578.250000,2017,1,24,Tuesday,21
delivered,6514.00,20999.00,55923.00,1304.00,4500.00,28.00,12749.500000,3909.000000,27975.500000,2835.800000,9867.600000,20663.000000,2017,1,24,Tuesday,22
delivered,6840.00,75000.00,19904.00,2135.00,3990.00,1124.00,39495.000000,4487.500000,10514.000000,3846.000000,28126.670000,10375.330000,2017,1,25,Wednseday,1
delivered,1471.00,15990.00,5300.00,1370.00,13984.00,3000.00,14987.000000,1420.500000,4150.000000,1420.500000,14987.000000,4150.000000,2017,1,25,Wednseday,10
processing,8087.00,27400.00,3096.00,8087.00,27400.00,3096.00,27400.000000,8087.000000,3096.000000,8087.000000,27400.000000,3096.000000,2017,1,25,Wednseday,10
delivered,9802.00,47900.00,21298.00,1308.00,6990.00,8872.00,27445.000000,5555.000000,15085.000000,3788.750000,26697.250000,14562.250000,2017,1,25,Wednseday,13
processing,1524.00,6990.00,7334.00,1524.00,6990.00,7334.00,6990.000000,1524.000000,7334.000000,1524.000000,6990.000000,7334.000000,2017,1,25,Wednseday,15
delivered,3166.00,37490.00,78328.00,1173.00,5899.00,2186.00,21694.500000,2169.500000,40257.000000,1751.800000,15693.800000,22879.800000,2017,1,25,Wednseday,16
delivered,3797.00,13800.00,7114.00,2354.00,5590.00,6008.00,9695.000000,3075.500000,6561.000000,2910.670000,8460.000000,6382.670000,2017,1,25,Wednseday,17
delivered,2799.00,17900.00,17824.00,1186.00,2499.00,3669.00,10199.500000,1992.500000,10746.500000,1831.670000,11766.330000,10379.670000,2017,1,25,Wednseday,19
delivered,2040.00,10990.00,6750.00,1269.00,1199.00,3664.00,6094.500000,1654.500000,5207.000000,1643.250000,4764.250000,4631.250000,2017,1,25,Wednseday,20
delivered,877.00,16997.00,3069.00,877.00,16997.00,3069.00,16997.000000,877.000000,3069.000000,877.000000,16997.000000,3069.000000,2017,1,25,Wednseday,23
delivered,5869.00,61999.00,14759.00,1717.00,2790.00,4387.00,32394.500000,3793.000000,9573.000000,3136.330000,28926.330000,8872.670000,2017,1,26,Thursday,0
delivered,6145.00,21000.00,28012.00,534.00,2690.00,6361.00,11845.000000,3339.500000,17186.500000,2167.670000,9717.670000,14239.110000,2017,1,26,Thursday,11
delivered,2014.00,15500.00,15500.00,1185.00,2599.00,3509.00,9049.500000,1599.500000,9504.500000,1678.500000,9724.750000,8652.250000,2017,1,26,Thursday,14
delivered,1823.00,16899.00,30557.00,1271.00,1640.00,375.00,9269.500000,1547.000000,15466.000000,1480.500000,7332.250000,13972.000000,2017,1,26,Thursday,15
delivered,4464.00,37340.00,44820.00,1547.00,2000.00,3209.00,19670.000000,3005.500000,24014.500000,2645.330000,24776.670000,17429.000000,2017,1,26,Thursday,17
delivered,5736.00,15130.00,20407.00,778.00,2900.00,3182.00,9015.000000,3257.000000,11794.500000,2229.570000,9491.290000,12058.570000,2017,1,26,Thursday,18
delivered,1848.00,18800.00,14414.00,1115.00,2030.00,6061.00,10415.000000,1481.500000,10237.500000,1503.800000,9701.800000,10162.400000,2017,1,26,Thursday,21
delivered,3118.00,51659.00,13577.00,739.00,1895.00,2987.00,26777.000000,1928.500000,8282.000000,1829.670000,14019.670000,9172.500000,2017,1,26,Thursday,22
delivered,19686.00,76000.00,21963.00,1116.00,1849.00,4428.00,38924.500000,10401.000000,13195.500000,6437.750000,23659.500000,11780.250000,2017,1,27,Friday,9
delivered,4157.00,19900.00,37669.00,1383.00,2990.00,4509.00,11445.000000,2770.000000,21089.000000,2316.000000,11375.440000,20728.110000,2017,1,27,Friday,12
delivered,1829.00,14999.00,19556.00,1692.00,2260.00,9215.00,8629.500000,1760.500000,14385.500000,1781.330000,7683.000000,13069.330000,2017,1,27,Friday,13
delivered,1904.00,4699.00,25596.00,1904.00,4699.00,25596.00,4699.000000,1904.000000,25596.000000,1904.000000,4699.000000,25596.000000,2017,1,27,Friday,15
delivered,2237.00,21900.00,16567.00,739.00,550.00,2484.00,11225.000000,1488.000000,9525.500000,1598.000000,9107.500000,9211.000000,2017,1,27,Friday,16
